Action,Step,Balance,Positive,Negative,Reward
5,7,77.68651221079307,12,9,0.04169731538475541
5,8,45.35784435892063,19,10,0.0736962094929754
4,9,25.597760557946604,20,13,0.23375410014769993
0,10,25.597760557946604,21,15,0.13802056094458381
0,11,25.597760557946604,22,17,0.19727561677803507
1,12,33.306512039166,23,18,-0.12023285444798126
2,13,32.59592664668479,24,18,-0.034049552666524374
3,14,16.434099545504452,25,19,-0.019723959911277233
4,15,16.434099545504452,26,21,-0.018211702014791775
3,16,16.434099545504452,27,23,0.020126836877384147
0,17,16.434099545504452,28,25,-0.03410988748554833
3,18,16.434099545504452,29,27,-0.06362968292903787
5,19,16.434099545504452,30,29,0.07772305260861423
3,20,16.434099545504452,31,31,-0.03733330127858053
0,21,16.434099545504452,32,33,-0.09394680628420132
1,22,27.597137940976737,32,35,0.036770051936337644
2,23,22.47063844514723,35,36,-0.02543810541525976
3,24,22.47063844514723,36,38,0.019319793884246872
0,25,22.47063844514723,37,40,0.04689634714670099
4,26,22.47063844514723,38,42,-0.08146587011795192
4,27,22.47063844514723,39,44,-0.041347833999753114
2,28,16.198380595988525,40,47,-0.1606146836117342
0,29,16.198380595988525,41,49,-0.12556001325532345
4,30,16.198380595988525,42,51,-0.05861421114524551
5,31,16.198380595988525,43,53,-0.046631223966180635
3,32,16.198380595988525,44,55,-0.05519093771812217
1,33,23.21817624955425,45,56,-0.05382291238498271
2,34,14.758205264597153,46,57,0.04331232432709797
4,35,14.758205264597153,47,59,-0.041942107675060236
3,36,14.758205264597153,48,61,-0.16499377154114142
0,37,14.758205264597153,49,63,-0.054962584698665384
5,38,14.758205264597153,50,65,-0.008492316572203173
4,39,14.758205264597153,51,67,-0.05359007305833546
0,40,14.758205264597153,52,69,-0.12618338213251717
5,41,14.758205264597153,53,71,-0.08464993904272161
3,42,14.758205264597153,54,73,-0.08664181160614576
4,43,14.758205264597153,55,75,-0.03462376547110163
4,44,14.758205264597153,56,77,-0.07948418970045845
1,45,21.327219648799684,58,77,-0.09449042803341612
3,46,21.327219648799684,59,79,-0.04785769413691571
3,47,21.327219648799684,60,81,-0.1051227100422285
0,48,21.327219648799684,61,83,-0.07498513762387266
5,49,21.327219648799684,62,85,-0.09110960824653808
4,50,21.327219648799684,63,87,-0.07324819351014972
5,51,21.327219648799684,64,89,-0.0968860891637825
5,2,50.346297062394285,4,4,0.12629619723224916
1,3,63.365012320906935,5,4,0.26513360731724867
5,4,24.74720041535463,11,8,0.21635973044756485
3,5,24.74720041535463,12,10,0.08599775015124556
0,6,24.74720041535463,13,12,0.2348139747169029
4,7,24.74720041535463,14,14,0.007071353287249393
1,8,38.15077937261558,15,14,0.0391547482017629
5,9,38.15077937261558,16,16,-0.05581413343154462
2,10,37.699823266681925,18,18,0.06270665206199988
2,11,31.61984570831082,20,19,0.05437725214038924
4,12,31.61984570831082,21,21,0.06674081843568169
1,13,41.24207090525897,22,21,-0.0287104884659814
5,14,41.24207090525897,23,23,-0.10647088993347925
3,15,26.59322368075275,23,23,0.013112240956576482
0,16,26.59322368075275,24,25,0.020013308103819405
2,17,21.28580680641827,25,26,0.10901500828071464
5,18,21.28580680641827,26,28,-0.05959680025236036
5,19,21.28580680641827,27,30,0.16538923989906706
5,20,21.28580680641827,28,32,-0.1283274821189596
1,21,30.462307359144795,28,32,-0.04378337145204825
3,22,14.092295346196606,29,32,0.07498874385738874
0,23,14.092295346196606,30,34,-0.06883162568685924
1,24,22.389589215611725,31,34,-0.026758176891993557
0,25,22.389589215611725,32,36,-0.07958337863770754
2,26,15.085238044428852,33,36,-0.1329079173845713
5,27,15.085238044428852,34,38,-0.07204830376219201
2,28,15.085238044428852,35,40,-0.1578947888177637
1,29,22.43044553857037,35,42,-0.030316060278904877
1,30,30.80959177457643,35,42,-0.11849494871270827
4,31,30.80959177457643,36,44,0.04671646092567838
1,32,41.778923027861474,36,45,-0.06730504845436047
4,33,18.28462859281465,39,46,-0.042076393905580545
1,34,26.19418130682449,39,46,-0.006264772413898556
4,35,26.19418130682449,40,48,-0.006273552719800346
3,36,26.19418130682449,41,50,-0.11903431000412767
1,37,31.504085614070778,41,50,-0.05433776630227355
2,38,26.519681576820357,42,51,-0.002566885928268259
5,39,26.519681576820357,43,53,-0.031406175586662366
3,40,26.519681576820357,44,55,0.055373219051639944
3,41,26.519681576820357,45,57,-0.1168451170632972
3,42,26.519681576820357,46,59,-0.015920035650629383
2,43,21.0083903674998,46,61,-0.0642450803239733
1,44,27.519775288173605,46,62,-0.15627001738146468
0,45,27.519775288173605,47,64,-0.14731460502252613
1,46,34.358199415813715,47,64,-0.04626929577634897
4,47,34.358199415813715,48,66,-0.05303142011334738
3,48,19.928331164786456,48,67,-0.07464577695764796
4,49,19.928331164786456,49,69,-0.07239937277683206
5,50,19.928331164786456,50,71,-0.01642082429722741
2,51,19.928331164786456,51,73,-0.09671373819520795
0,2,100.0,2,3,-0.45806254476556374
4,3,74.5833430748817,2,5,-0.23289452699675067
3,4,60.688590287901846,6,5,0.1838504725130088
0,5,60.688590287901846,7,7,-0.09833586086419077
4,6,32.846704708745115,11,10,-0.0544563228985403
5,7,32.846704708745115,12,12,-0.19707089769392383
4,8,32.846704708745115,13,14,0.03671428677088828
0,9,32.846704708745115,14,16,0.05988651126025046
0,10,32.846704708745115,15,18,0.05005571484496252
4,11,32.846704708745115,16,20,-0.16959973940334966
0,12,32.846704708745115,17,22,-0.05064381272162394
2,13,27.003831474611683,19,22,0.016942219072590636
1,14,34.639564276361455,19,23,-0.0005800988565845544
1,15,40.72351773209601,20,25,0.0993941847771952
2,16,36.8745801998233,21,26,-0.09472676184651907
2,17,30.849794977897844,22,27,-0.15157696559059813
3,18,21.34790678925808,27,27,-0.11945828646751816
1,19,33.486950677919225,28,27,0.010803454912994503
0,20,33.486950677919225,29,29,-0.09904938866841118
5,21,33.486950677919225,30,31,-0.0866660331236151
2,22,30.530904502321444,33,33,0.0532516739143134
1,23,39.68327771561395,33,33,0.08342078108194584
1,24,51.201131849378896,33,33,-0.005239473179313225
2,25,45.25012567936068,33,33,0.07341444520864582
3,26,32.278961803556,34,34,0.016172382597667512
5,27,32.278961803556,35,36,-0.06309546081277834
1,28,40.93991291383198,37,36,0.048663358400885315
4,29,18.600356655859297,41,41,0.004981015672111955
1,30,29.9868577434023,41,41,0.025246579319425977
4,31,29.9868577434023,42,43,0.0341127444045638
4,32,29.9868577434023,43,45,-0.00666972122623033
2,33,27.58655170781145,46,47,-0.07557075431876514
1,34,37.48877526147234,47,48,0.00019156093429195664
2,35,32.247708943585465,49,49,-0.03380945808440228
0,36,32.247708943585465,50,51,-0.08843397683155974
1,37,42.09597098235512,51,51,-0.0039528775917273
0,38,42.09597098235512,52,53,0.05273843664962452
0,39,42.09597098235512,53,55,-0.028417267225654075
2,40,37.590624271730235,53,56,-0.010879950150414708
5,41,37.590624271730235,54,58,-0.031647571570132094
4,42,16.788917434357046,55,60,-0.06905901509583012
5,43,16.788917434357046,56,62,-0.04364454528888756
1,44,24.26771843141148,56,62,-0.03657665328494414
4,45,24.26771843141148,57,64,0.015798367491496212
2,46,18.560442987013996,57,67,-0.03517273666904852
1,47,28.77832313545263,57,67,-0.1299812412825549
1,48,35.30866804490925,57,67,-0.015481057098986784
1,49,42.27713063174561,57,67,0.03594496405635417
0,50,42.27713063174561,58,69,-0.0013111963145975292
3,51,26.515714307132985,58,70,-0.06678197898739519
5,2,70.94111283306896,5,2,0.3000535667476897
3,3,58.760113663917494,6,3,0.254401716361237
2,4,62.166012259976426,7,3,0.055581205642915577
2,5,58.96003872588567,8,3,0.23755083295751112
4,6,46.99603455527575,11,5,0.12184378996798206
1,7,67.79487499487882,11,5,0.3063818991324119
0,8,67.79487499487882,12,7,0.09628414681562181
3,9,60.91222823761615,12,9,0.03900437642453336
2,10,57.49613427714799,12,9,0.1571053963472313
0,11,57.49613427714799,13,11,-0.04232030011268029
1,12,70.6119235985239,13,12,0.041844860965909
3,13,61.21590289761518,13,13,-0.00335708856286715
2,14,55.17217968132108,15,13,0.07431075746827631
2,15,51.95207056428461,18,15,0.07417283346933456
4,16,30.97307049329611,20,16,0.1727339489383144
5,17,30.97307049329611,21,18,-0.032236967493793955
2,18,25.8231495324251,21,20,0.06179640071603176
0,19,25.8231495324251,22,22,0.11755783623287064
5,20,25.8231495324251,23,24,0.02533648987158832
5,21,25.8231495324251,24,26,-0.0469242742738174
1,22,35.63712910730907,24,27,-0.014150282346270027
1,23,43.35503513859379,24,29,-0.04934445442339319
5,24,43.35503513859379,25,31,-0.1417898535390843
3,25,30.638843365625952,26,33,0.04350509429652638
5,26,30.638843365625952,27,35,-0.0848542163431153
0,27,30.638843365625952,28,37,-0.065501177110589
4,28,30.638843365625952,29,39,0.01173650064667131
1,29,38.42287001371686,31,39,-0.060049450141080485
0,30,38.42287001371686,32,41,-0.06639898356034446
0,31,38.42287001371686,33,43,-0.04154818115626496
4,32,19.02364166533672,35,44,0.023236403361791225
5,33,19.02364166533672,36,46,-0.08885455739466336
1,34,26.37850384096103,37,46,-0.07366655699138447
1,35,36.52324301578098,39,46,-0.010063935797106904
5,36,36.52324301578098,40,48,-0.001409253312412262
3,37,23.988985620724538,42,49,-0.07802703325149984
3,38,23.988985620724538,43,51,-0.010257872755114805
2,39,23.19877621649432,43,53,-0.04949789425540069
3,40,23.19877621649432,44,55,-0.055828092172014065
3,41,23.19877621649432,45,57,-0.13646747479033217
3,42,23.19877621649432,46,59,-0.05522552707648509
1,43,32.40826638115672,46,59,0.025747620737654575
2,44,26.307609749753873,47,61,-0.07204620332845207
4,45,26.307609749753873,48,63,-0.05839629223517839
4,46,26.307609749753873,49,65,-0.014988731066645278
3,47,26.307609749753873,50,67,-0.030891978678838583
5,48,26.307609749753873,51,69,-0.10811151781647832
4,49,26.307609749753873,52,71,-0.19482543666024466
5,50,26.307609749753873,53,73,-0.04546532782957319
2,51,17.151584019506906,57,74,-0.0760404818081526
4,2,90.28875318795453,3,3,0.13271644265709048
3,3,74.24410675365941,4,5,0.151259855717354
0,4,74.24410675365941,5,7,-0.26038295071623296
3,5,65.87502582096388,7,9,-0.07324737027098166
3,6,46.853309806572376,9,10,0.03608231973174236
4,7,26.492406595940864,10,11,-0.1963274907445654
1,8,34.59606304587015,10,11,-0.25151289587270265
1,9,45.42314078610011,10,11,0.1235147420553393
5,10,45.42314078610011,11,13,-0.05461383187555685
0,11,45.42314078610011,12,15,0.005806913808248937
0,12,45.42314078610011,13,17,-0.025568494008606057
3,13,27.78842408768864,14,19,-0.21866550431757742
5,14,27.78842408768864,15,21,-0.15337648103204
0,15,27.78842408768864,16,23,-0.064323886810002
0,16,27.78842408768864,17,25,-0.08704616255826148
4,17,27.78842408768864,18,27,-0.11293375254020366
2,18,18.415250307875795,20,28,-0.0481385132394434
5,19,18.415250307875795,21,30,-0.13941716774861146
4,20,18.415250307875795,22,32,-0.20742779231513842
1,21,28.523689671611216,23,33,-0.09358885391132332
3,22,13.284058943963855,23,37,-0.015104856378415465
4,23,13.284058943963855,24,39,-0.08774468318486611
4,24,13.284058943963855,25,41,-0.13175105328808578
0,25,13.284058943963855,26,43,-0.17127131076830548
5,26,13.284058943963855,27,45,-0.10098497954746222
2,27,13.284058943963855,28,47,-0.20167957462369623
3,28,13.284058943963855,29,49,-0.16450764907318421
4,29,13.284058943963855,30,51,-0.11788165552755342
3,30,13.284058943963855,31,53,-0.195872902463669
3,31,13.284058943963855,32,55,-0.07031232130052861
4,32,13.284058943963855,33,57,-0.18637122402298717
4,33,13.284058943963855,34,59,-0.13093544699920956
4,34,13.284058943963855,35,61,-0.1847437261855896
2,35,13.284058943963855,36,63,-0.057248513734687756
5,36,13.284058943963855,37,65,-0.08720996741756742
4,37,13.284058943963855,38,67,-0.09422226099362485
1,38,16.01233430784901,38,68,-0.21203781107933284
0,39,16.01233430784901,39,70,-0.18108993271074308
0,40,16.01233430784901,40,72,-0.060953297134619666
1,41,22.214781924214265,40,72,-0.17093761495464554
3,42,22.214781924214265,41,74,-0.23620330594094674
5,43,22.214781924214265,42,76,-0.19748065673012283
4,44,22.214781924214265,43,78,-0.15751883476968803
3,45,22.214781924214265,44,80,-0.13842552949274495
3,46,22.214781924214265,45,82,-0.1603690011388733
1,47,30.2826129319792,45,83,-0.17133698723650237
1,48,36.49958037921734,45,85,-0.19013502915666802
5,49,36.49958037921734,46,87,-0.17162441579724208
4,50,11.260465394995276,47,91,-0.19360457405631565
4,51,11.260465394995276,48,93,-0.16709868812409606
2,2,88.4741328727445,2,5,-0.17188597139501233
1,3,93.69413167009532,2,5,-0.03853221797851891
1,4,96.64745164235634,2,5,-0.43742664236791484
2,5,84.55495649739983,2,6,-0.2868441819895833
2,6,69.10458705752667,4,8,-0.0562389569997101
3,7,47.39790190702594,5,10,-0.33400545205644633
4,8,21.230868988349545,6,13,-0.15597946069115115
1,9,21.97753679698004,6,14,-0.2131929472736669
0,10,21.97753679698004,7,16,-0.1166875541962516
1,11,25.392652755592295,7,16,-0.00857756950568811
4,12,25.392652755592295,8,18,-0.25629505073810543
2,13,16.355017676051922,8,21,-0.2579861134734909
1,14,17.00908365123149,8,21,-0.2643170814983441
4,15,17.00908365123149,9,23,-0.2537032050737693
5,16,17.00908365123149,10,25,-0.2988410938203506
4,17,17.00908365123149,11,27,-0.17583518720153235
3,18,17.00908365123149,12,29,-0.2551162478137966
2,19,17.00908365123149,13,31,-0.16485942529239872
5,20,17.00908365123149,14,33,-0.229342604664228
0,21,17.00908365123149,15,35,-0.1932813183211115
0,22,17.00908365123149,16,37,-0.24398851328797522
4,23,17.00908365123149,17,39,-0.19829866845259125
5,24,17.00908365123149,18,41,-0.2411307190670769
4,25,17.00908365123149,19,43,-0.2445635414703738
0,26,17.00908365123149,20,45,-0.29171386890944684
3,27,17.00908365123149,21,47,-0.20535499799722706
2,28,17.00908365123149,22,49,-0.10367312177887056
4,29,17.00908365123149,23,51,-0.05818710960180956
3,30,17.00908365123149,24,53,-0.20523926936998677
0,31,17.00908365123149,25,55,-0.1988033206722944
5,32,17.00908365123149,26,57,-0.18931642497809809
3,33,17.00908365123149,27,59,-0.19710122732452667
2,34,17.00908365123149,28,61,-0.15513169876578214
1,35,22.273797948912424,29,61,-0.10714632366954319
1,36,28.371335930683898,29,61,-0.13928977663042802
4,37,28.371335930683898,30,63,-0.14072669821604378
1,38,34.074846908177506,30,63,-0.16772067452200823
1,39,37.265173320659734,31,63,-0.19572566888880066
1,40,43.38970938959817,31,63,-0.07882861028938654
0,41,43.38970938959817,32,65,-0.18735423856203803
0,42,43.38970938959817,33,67,-0.08815511582232538
3,43,24.7970031727371,35,67,-0.19047485626071198
2,44,12.68936190662233,35,68,-0.1973399730608566
1,45,19.315461030954175,35,68,-0.1591963106022486
3,46,19.315461030954175,36,70,-0.12630969666759295
4,47,19.315461030954175,37,72,-0.20852717588475805
1,48,22.860011955934482,37,72,-0.14173467194913753
0,49,22.860011955934482,38,74,-0.1320283448203619
3,50,22.860011955934482,39,76,-0.1757095485268142
5,51,22.860011955934482,40,78,-0.11044129193511004
1,2,96.22206186433847,1,2,0.15811679562881986
2,3,81.02440289228713,4,6,-0.18341090072153593
3,4,70.89562388302363,6,6,0.024404870389363786
4,5,44.2205110534069,10,7,0.1271948057611625
4,6,27.412024114233844,13,8,0.1871163012641901
3,7,27.412024114233844,14,10,0.1694728211465002
3,8,27.412024114233844,15,12,0.012966732095652245
3,9,27.412024114233844,16,14,0.00611153536285669
0,10,27.412024114233844,17,16,-0.2301291809802637
1,11,40.865178669236755,17,16,-0.12023851637028105
3,12,25.226645145154272,18,16,0.05558863012335369
0,13,25.226645145154272,19,18,0.004046377253106304
5,14,25.226645145154272,20,20,-0.04123432021709983
3,15,25.226645145154272,21,22,0.0012526589907634333
4,16,25.226645145154272,22,24,-0.02275791609222072
2,17,15.196964100945472,23,24,0.023853428873815252
1,18,25.742547810335132,23,25,-0.04624329758125856
0,19,25.742547810335132,24,27,-0.187130929514792
0,20,25.742547810335132,25,29,-0.01841347472427396
4,21,25.742547810335132,26,31,0.04593589220146177
4,22,25.742547810335132,27,33,-0.1093644001606871
2,23,19.358159479922847,28,34,-0.18220401950749887
0,24,19.358159479922847,29,36,0.035053785648658464
3,25,19.358159479922847,30,38,-0.029365559373564387
0,26,19.358159479922847,31,40,0.0005450109233238187
4,27,19.358159479922847,32,42,-0.03539178777395097
0,28,19.358159479922847,33,44,-0.1802306007195022
5,29,19.358159479922847,34,46,-0.03501526731262383
5,30,19.358159479922847,35,48,0.010764291401961557
0,31,19.358159479922847,36,50,-0.021391724372462395
4,32,19.358159479922847,37,52,-0.07996627637555487
3,33,19.358159479922847,38,54,-0.13276836354259147
1,34,27.886095911058668,40,55,-0.05168325324718731
4,35,27.886095911058668,41,57,-0.11758942553109142
0,36,27.886095911058668,42,59,-0.10976987143562805
5,37,27.886095911058668,43,61,-0.08074974400749729
0,38,27.886095911058668,44,63,-0.06939209342099273
5,39,27.886095911058668,45,65,-0.12292234821769493
3,40,27.886095911058668,46,67,-0.07412380971188026
0,41,27.886095911058668,47,69,-0.11690438481675869
5,42,27.886095911058668,48,71,-0.1660157544198413
5,43,27.886095911058668,49,73,-0.1201959444513998
2,44,21.309309358510717,51,76,-0.12521760711796448
5,45,21.309309358510717,52,78,-0.10571211254426882
5,46,21.309309358510717,53,80,-0.13289857765563928
2,47,15.027655469402712,58,80,-0.054236661599115166
5,48,15.027655469402712,59,82,-0.034781022564416564
1,49,23.367291697196414,59,83,-0.10251168916070441
0,50,23.367291697196414,60,85,-0.07858516334922605
2,51,15.005545156127706,63,87,-0.04836138308944976
3,2,95.24823381877522,1,1,0.4785520336319182
2,3,104.68935734170887,1,3,-0.3257120239984417
4,4,77.30736060410804,3,6,-0.18745386163461736
1,5,89.07145376077406,4,9,-0.28399035563268815
5,6,50.04419985526421,8,13,-0.09261731736688666
1,7,58.84649316935816,8,13,-0.12501082941531505
5,8,19.284168750846273,14,17,-0.04673884259628258
2,9,19.284168750846273,15,19,0.036702360247959254
3,10,19.284168750846273,16,21,-0.10854624451405193
4,11,19.284168750846273,17,23,0.013340365795485254
0,12,19.284168750846273,18,25,-0.14803108703140816
5,13,19.284168750846273,19,27,-0.17920837954858015
2,14,19.284168750846273,20,29,-0.08085507478788762
0,15,19.284168750846273,21,31,-0.15886501455775975
4,16,19.284168750846273,22,33,-0.09642181255157661
5,17,19.284168750846273,23,35,-0.11411045019287963
0,18,19.284168750846273,24,37,-0.08996259896970843
0,19,19.284168750846273,25,39,-0.01774071060951532
2,20,19.284168750846273,26,41,-0.17187288452752902
1,21,26.526272962906916,27,41,-0.06360161842885614
1,22,34.37222163338175,28,42,-0.13730632463114878
1,23,42.5385638818649,28,42,-0.04275411979130833
1,24,47.02571661801355,28,42,-0.059357537954812745
3,25,34.0492215716512,32,43,-0.1215920181520806
1,26,44.55591272298468,32,43,-0.013934021718367329
2,27,33.45358174208723,32,45,0.00762457542806716
2,28,25.821174157452404,33,46,-0.11059793275132707
4,29,25.821174157452404,34,48,-0.1215756700169538
2,30,15.144510405083462,35,52,-0.03020828758213856
1,31,21.084322013106885,35,52,0.04080215518099528
2,32,12.71164489939172,41,54,-0.10447650607254555
3,33,12.71164489939172,42,56,-0.17863666815397228
1,34,20.27757880566208,42,56,0.00594757456720052
0,35,20.27757880566208,43,58,-0.15184968577611324
3,36,20.27757880566208,44,60,-0.07335294438000473
3,37,20.27757880566208,45,62,-0.06201349967290137
1,38,26.910917740147926,45,62,0.03677417911480896
4,39,26.910917740147926,46,64,-0.21740167103192665
1,40,35.568519363541995,46,67,-0.07674689791256967
4,41,10.816952028611343,49,68,-0.12157261577195483
3,42,10.816952028611343,50,70,-0.09298954578036606
2,43,10.816952028611343,51,72,-0.11966728898443879
3,44,10.816952028611343,52,74,-0.07761763821613071
0,45,10.816952028611343,53,76,-0.07105213772877073
1,46,16.171709744595447,54,76,-0.14306942387438887
0,47,16.171709744595447,55,78,-0.09387223276477441
5,48,16.171709744595447,56,80,-0.11096483444322364
2,49,16.171709744595447,57,82,-0.08925583863796932
2,50,16.171709744595447,58,84,-0.09129707387816849
3,51,16.171709744595447,59,86,-0.13027402304247887
0,2,100.0,2,3,-0.0007076605451628581
2,3,88.77668822780007,5,3,0.14790274873992926
3,4,77.45512184995818,5,4,-0.09043109498240653
0,5,77.45512184995818,6,6,-0.17046022661354088
4,6,54.9411147958266,8,10,0.03698680126305731
5,7,19.075485966208397,18,12,0.008825853013818885
2,8,19.075485966208397,19,14,0.05527577360648339
3,9,19.075485966208397,20,16,0.09455977461581211
5,10,19.075485966208397,21,18,0.014566154639434337
2,11,19.075485966208397,22,20,0.05585664877396368
2,12,19.075485966208397,23,22,-0.08258459535274726
1,13,30.261837095061253,23,23,-0.025781524242740383
4,14,30.261837095061253,24,25,0.008480341451165718
3,15,18.596734071705608,25,26,-0.019309378811845246
0,16,18.596734071705608,26,28,-0.03645888483687465
1,17,25.03480053471697,26,29,-0.014044366083488857
1,18,34.61313489066262,26,29,0.09254479744884347
2,19,24.024211400918063,27,31,0.08270199301474046
1,20,32.53978761635284,27,32,-0.05434302357196563
2,21,25.379081956253597,29,36,-0.055943850710860665
3,22,25.379081956253597,30,38,-0.07731385150312065
4,23,25.379081956253597,31,40,-0.004183775819087743
3,24,25.379081956253597,32,42,-0.09623474582685071
5,25,25.379081956253597,33,44,-0.030293650149263773
2,26,20.486287779489146,34,48,-0.11556742710713641
2,27,13.055636558073603,34,50,-0.1333613615810602
1,28,21.85826994851905,34,53,-0.08085946193155424
0,29,21.85826994851905,35,55,-0.12089410467926687
1,30,29.43978697457315,36,57,-0.08480854962912515
1,31,35.70956331524076,36,57,-0.09876585045543063
0,32,35.70956331524076,37,59,-0.2025486130046114
2,33,27.403768829525575,38,61,-0.09363789134302247
0,34,27.403768829525575,39,63,-0.061715568348805594
0,35,27.403768829525575,40,65,-0.1295694263521422
4,36,27.403768829525575,41,67,-0.07948980509613812
1,37,34.89452494010919,42,68,-0.07168330539608825
1,38,41.795719435209875,42,68,-0.14076875617184903
5,39,41.795719435209875,43,70,-0.15360727694944643
3,40,27.067434400985867,45,74,-0.0876846084652354
3,41,27.067434400985867,46,76,-0.20870022026476087
0,42,27.067434400985867,47,78,-0.06615237470059776
5,43,27.067434400985867,48,80,-0.10889548328605037
0,44,27.067434400985867,49,82,-0.15213927418038803
3,45,27.067434400985867,50,84,-0.1514983680241822
0,46,27.067434400985867,51,86,-0.171784237242818
0,47,27.067434400985867,52,88,-0.041894194623285974
3,48,27.067434400985867,53,90,-0.1531544878513652
1,49,32.21977568590098,55,90,-0.1494797018715549
5,50,32.21977568590098,56,92,-0.09336345796957751
5,51,32.21977568590098,57,94,-0.16399928002089897
4,2,86.25173405137714,2,2,-0.26276981126332766
2,3,84.94785976290865,4,2,0.2588469618827234
1,4,97.56497389101752,4,4,0.16154817537334876
0,5,97.56497389101752,5,6,0.34678107011703163
4,6,74.8567763414879,8,7,-0.08913481761564496
5,7,36.778101394885205,12,10,0.10424788183640732
0,8,36.778101394885205,13,12,-0.018187913937917743
1,9,45.753913472726886,14,12,-0.07264582545418302
4,10,25.59896081951582,16,17,-0.1064262191912318
0,11,25.59896081951582,17,19,0.014330422103251417
5,12,25.59896081951582,18,21,-0.15380932457585011
1,13,32.683401536544594,18,22,-0.1652885923121814
1,14,42.296268645090265,18,24,-0.05362461371998095
4,15,18.08559947266539,20,26,0.07934289833984809
0,16,18.08559947266539,21,28,-0.12579366260243946
5,17,18.08559947266539,22,30,-0.08067555610079913
4,18,18.08559947266539,23,32,-0.07321170833314822
2,19,18.08559947266539,24,34,-0.13661567534675262
0,20,18.08559947266539,25,36,0.02306354168232516
0,21,18.08559947266539,26,38,0.03211304032051532
1,22,26.76765124167772,27,38,-0.17779069729046743
0,23,26.76765124167772,28,40,-0.2133457924152527
5,24,26.76765124167772,29,42,-0.05442700873640888
4,25,26.76765124167772,30,44,-0.12542366036037517
5,26,26.76765124167772,31,46,-0.08268012186770346
2,27,18.75359811954239,32,47,-0.11524287866358607
5,28,18.75359811954239,33,49,-0.1315263088212993
3,29,18.75359811954239,34,51,-0.14497103929845256
2,30,18.75359811954239,35,53,-0.0620367198972942
4,31,18.75359811954239,36,55,-0.1260408583914212
1,32,22.996429277304927,38,57,-0.0914495812468028
2,33,14.843941486824724,42,60,-0.07832339373592972
3,34,14.843941486824724,43,62,-0.023276189611595777
5,35,14.843941486824724,44,64,-0.07446057807741124
3,36,14.843941486824724,45,66,-0.10952394447517683
0,37,14.843941486824724,46,68,-0.08389493915109214
2,38,14.843941486824724,47,70,-0.0843396442044892
0,39,14.843941486824724,48,72,-0.059502510958994725
4,40,14.843941486824724,49,74,-0.04544680903623749
4,41,14.843941486824724,50,76,-0.10114335569336746
0,42,14.843941486824724,51,78,-0.10486400773013932
5,43,14.843941486824724,52,80,-0.13893679880544613
4,44,14.843941486824724,53,82,-0.0889373399650637
0,45,14.843941486824724,54,84,-0.06699831711908832
1,46,21.696128374562583,54,84,-0.18297871814918854
3,47,21.696128374562583,55,86,-0.11928252636831044
5,48,21.696128374562583,56,88,-0.06428080534312253
2,49,15.816890323779003,58,88,-0.09563949647024567
5,50,15.816890323779003,59,90,-0.08465780369477555
0,51,15.816890323779003,60,92,-0.09563894106840298
1,2,100.69521268116773,1,1,-0.31584025695122553
1,3,125.60880750542344,1,3,0.11904910912723843
4,4,105.55106877514814,4,5,-0.10173613923562358
3,5,91.04125966053483,7,6,0.14071504416277625
1,6,104.57037425572058,7,9,-0.02366429839524692
2,7,103.6928241669002,12,10,0.05369245400062039
1,8,112.95014777110961,12,10,0.16135297464574216
3,9,107.0171912925122,12,11,-0.028058627671144698
3,10,100.13562754723114,12,12,-0.017520486365002752
4,11,80.3525229480943,15,13,0.038673625486638885
3,12,68.21736538154188,16,14,0.25049281968952497
2,13,66.28650872021117,18,18,0.121035788811231
5,14,30.86721938392248,28,21,0.2191731737564484
3,15,18.023877007750492,29,21,0.05957605521221421
2,16,18.023877007750492,30,23,0.032873606504984276
5,17,18.023877007750492,31,25,-0.03004266821824586
5,18,18.023877007750492,32,27,-0.015651702519136168
2,19,18.023877007750492,33,29,0.1268175910043141
5,20,18.023877007750492,34,31,-0.06250156698645265
1,21,28.485055836774517,34,33,-0.012865873617807277
3,22,13.00586108110611,35,33,0.012571451487733198
4,23,13.00586108110611,36,35,0.021943130509955888
2,24,13.00586108110611,37,37,-0.010089922279241825
1,25,21.57962047498505,37,37,-0.06395314951634384
2,26,17.206407234959563,39,39,-0.00952266192775103
0,27,17.206407234959563,40,41,0.06286880784568616
3,28,17.206407234959563,41,43,-0.050199554842754845
3,29,17.206407234959563,42,45,-0.04732203813263275
0,30,17.206407234959563,43,47,0.029201430524020466
2,31,17.206407234959563,44,49,-0.06440664123072726
1,32,27.238755372122018,45,49,-0.04898801203109615
3,33,27.238755372122018,46,51,0.0423231622556306
2,34,21.330286858023776,46,52,-0.04503649288454792
5,35,21.330286858023776,47,54,-0.05190553057791958
2,36,13.974986858227206,49,56,-0.05524834429491238
4,37,13.974986858227206,50,58,-0.03742614973747538
2,38,13.974986858227206,51,60,-0.022496562236533124
4,39,13.974986858227206,52,62,-0.07004379942774125
3,40,13.974986858227206,53,64,-0.0715365387758401
3,41,13.974986858227206,54,66,-0.08286007326137296
3,42,13.974986858227206,55,68,-0.05914568434208134
0,43,13.974986858227206,56,70,-0.04622584436157873
1,44,22.918139433361006,56,72,-0.1331336723390934
0,45,22.918139433361006,57,74,-0.04918383984759056
1,46,30.300750256207394,57,74,-0.02729646139489994
3,47,16.298419616495078,58,77,-0.0881231358882465
2,48,16.298419616495078,59,79,-0.09462738970072182
1,49,24.157338930961238,59,79,-0.04978152155730603
